sample_id,image_id,part_group_id,object_group_id,image_path,part_family,part_category,text_category,description,label,source
train_headlight_003_01_mismatch_1,headlight_003_01,headlight_003,synthetic_family_headlight,data/images/generated/headlight_003_01.png,lighting,headlight,air_filter,Road-vehicle replacement part: engine air filter; its job is to remove dust and particles from the air entering the engine.,MISMATCH,generated
train_headlight_003_01_match_2,headlight_003_01,headlight_003,synthetic_family_headlight,data/images/generated/headlight_003_01.png,lighting,headlight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",MATCH,generated
train_headlight_003_01_partial_match_2,headlight_003_01,headlight_003,synthetic_family_headlight,data/images/generated/headlight_003_01.png,lighting,headlight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",PARTIAL_MATCH,generated
train_headlight_003_01_mismatch_2,headlight_003_01,headlight_003,synthetic_family_headlight,data/images/generated/headlight_003_01.png,lighting,headlight,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MISMATCH,generated
train_headlight_004_01_match_1,headlight_004_01,headlight_004,synthetic_family_headlight,data/images/generated/headlight_004_01.png,lighting,headlight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",MATCH,generated
train_headlight_004_01_partial_match_1,headlight_004_01,headlight_004,synthetic_family_headlight,data/images/generated/headlight_004_01.png,lighting,headlight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",PARTIAL_MATCH,generated
train_headlight_004_01_mismatch_1,headlight_004_01,headlight_004,synthetic_family_headlight,data/images/generated/headlight_004_01.png,lighting,headlight,alternator,"Automotive component: automotive alternator, used in the vehicle charging and electrical system.",MISMATCH,generated
train_headlight_004_01_match_2,headlight_004_01,headlight_004,synthetic_family_headlight,data/images/generated/headlight_004_01.png,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,generated
train_headlight_004_01_partial_match_2,headlight_004_01,headlight_004,synthetic_family_headlight,data/images/generated/headlight_004_01.png,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,generated
train_headlight_004_01_mismatch_2,headlight_004_01,headlight_004,synthetic_family_headlight,data/images/generated/headlight_004_01.png,lighting,headlight,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,generated
train_headlight_005_01_match_1,headlight_005_01,headlight_005,synthetic_family_headlight,data/images/generated/headlight_005_01.png,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,generated
train_headlight_005_01_partial_match_1,headlight_005_01,headlight_005,synthetic_family_headlight,data/images/generated/headlight_005_01.png,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,generated
train_headlight_005_01_mismatch_1,headlight_005_01,headlight_005,synthetic_family_headlight,data/images/generated/headlight_005_01.png,lighting,headlight,brake_disc,"Vehicle component identified as brake disc or rotor, designed to provide the rotating friction surface clamped by the brake pads.",MISMATCH,generated
train_headlight_005_01_match_2,headlight_005_01,headlight_005,synthetic_family_headlight,data/images/generated/headlight_005_01.png,lighting,headlight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MATCH,generated
train_headlight_005_01_partial_match_2,headlight_005_01,headlight_005,synthetic_family_headlight,data/images/generated/headlight_005_01.png,lighting,headlight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",PARTIAL_MATCH,generated
train_headlight_005_01_mismatch_2,headlight_005_01,headlight_005,synthetic_family_headlight,data/images/generated/headlight_005_01.png,lighting,headlight,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",MISMATCH,generated
train_external_image_headlight_1603335_match_1,external_image_headlight_1603335,external_group_headlight_1603335,wikimedia_object_headlight_1603335,data/images/wikimedia/headlight/commons_headlight_1603335.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MATCH,wikimedia
train_external_image_headlight_1603335_partial_match_1,external_image_headlight_1603335,external_group_headlight_1603335,wikimedia_object_headlight_1603335,data/images/wikimedia/headlight/commons_headlight_1603335.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_1603335_mismatch_1,external_image_headlight_1603335,external_group_headlight_1603335,wikimedia_object_headlight_1603335,data/images/wikimedia/headlight/commons_headlight_1603335.jpg,lighting,headlight,coil_spring,"This component is the suspension coil spring, with a helical steel spring with several visible coils.",MISMATCH,wikimedia
train_external_image_headlight_1603335_match_2,external_image_headlight_1603335,external_group_headlight_1603335,wikimedia_object_headlight_1603335,data/images/wikimedia/headlight/commons_headlight_1603335.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,wikimedia
train_external_image_headlight_1603335_partial_match_2,external_image_headlight_1603335,external_group_headlight_1603335,wikimedia_object_headlight_1603335,data/images/wikimedia/headlight/commons_headlight_1603335.jpg,lighting,headlight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_1603335_mismatch_2,external_image_headlight_1603335,external_group_headlight_1603335,wikimedia_object_headlight_1603335,data/images/wikimedia/headlight/commons_headlight_1603335.jpg,lighting,headlight,alternator,Road-vehicle replacement part: automotive alternator; its job is to convert mechanical rotation into electrical power and recharge the battery.,MISMATCH,wikimedia
train_external_image_headlight_1859134_match_1,external_image_headlight_1859134,external_group_headlight_1859134,wikimedia_object_headlight_1859134,data/images/wikimedia/headlight/commons_headlight_1859134.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,wikimedia
train_external_image_headlight_1859134_partial_match_1,external_image_headlight_1859134,external_group_headlight_1859134,wikimedia_object_headlight_1859134,data/images/wikimedia/headlight/commons_headlight_1859134.jpg,lighting,headlight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_1859134_mismatch_1,external_image_headlight_1859134,external_group_headlight_1859134,wikimedia_object_headlight_1859134,data/images/wikimedia/headlight/commons_headlight_1859134.jpg,lighting,headlight,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MISMATCH,wikimedia
train_external_image_headlight_1859134_match_2,external_image_headlight_1859134,external_group_headlight_1859134,wikimedia_object_headlight_1859134,data/images/wikimedia/headlight/commons_headlight_1859134.jpg,lighting,headlight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",MATCH,wikimedia
train_external_image_headlight_1859134_partial_match_2,external_image_headlight_1859134,external_group_headlight_1859134,wikimedia_object_headlight_1859134,data/images/wikimedia/headlight/commons_headlight_1859134.jpg,lighting,headlight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_1859134_mismatch_2,external_image_headlight_1859134,external_group_headlight_1859134,wikimedia_object_headlight_1859134,data/images/wikimedia/headlight/commons_headlight_1859134.jpg,lighting,headlight,brake_disc,"Automotive component: brake disc or rotor, used in the disc-brake system.",MISMATCH,wikimedia
train_external_image_headlight_2096229_match_1,external_image_headlight_2096229,external_group_headlight_2096229,wikimedia_object_headlight_2096229,data/images/wikimedia/headlight/commons_headlight_2096229.png,lighting,headlight,headlight,"Automotive component: front headlight assembly, used in the vehicle lighting system.",MATCH,wikimedia
train_external_image_headlight_2096229_partial_match_1,external_image_headlight_2096229,external_group_headlight_2096229,wikimedia_object_headlight_2096229,data/images/wikimedia/headlight/commons_headlight_2096229.png,lighting,headlight,taillight,"Automotive component: rear taillight assembly, used in the vehicle lighting and signalling system.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_2096229_mismatch_1,external_image_headlight_2096229,external_group_headlight_2096229,wikimedia_object_headlight_2096229,data/images/wikimedia/headlight/commons_headlight_2096229.png,lighting,headlight,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MISMATCH,wikimedia
train_external_image_headlight_2096229_match_2,external_image_headlight_2096229,external_group_headlight_2096229,wikimedia_object_headlight_2096229,data/images/wikimedia/headlight/commons_headlight_2096229.png,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,wikimedia
train_external_image_headlight_2096229_partial_match_2,external_image_headlight_2096229,external_group_headlight_2096229,wikimedia_object_headlight_2096229,data/images/wikimedia/headlight/commons_headlight_2096229.png,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_2096229_mismatch_2,external_image_headlight_2096229,external_group_headlight_2096229,wikimedia_object_headlight_2096229,data/images/wikimedia/headlight/commons_headlight_2096229.png,lighting,headlight,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,wikimedia
train_external_image_headlight_2983638_match_1,external_image_headlight_2983638,external_group_headlight_2983638,wikimedia_object_headlight_2983638,data/images/wikimedia/headlight/commons_headlight_2983638.jpg,lighting,headlight,headlight,"Vehicle component identified as front headlight assembly, designed to illuminate the road ahead and make the vehicle visible from the front.",MATCH,wikimedia
train_external_image_headlight_2983638_partial_match_1,external_image_headlight_2983638,external_group_headlight_2983638,wikimedia_object_headlight_2983638,data/images/wikimedia/headlight/commons_headlight_2983638.jpg,lighting,headlight,taillight,"Vehicle component identified as rear taillight assembly, designed to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_2983638_mismatch_1,external_image_headlight_2983638,external_group_headlight_2983638,wikimedia_object_headlight_2983638,data/images/wikimedia/headlight/commons_headlight_2983638.jpg,lighting,headlight,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,wikimedia
train_external_image_headlight_2983638_match_2,external_image_headlight_2983638,external_group_headlight_2983638,wikimedia_object_headlight_2983638,data/images/wikimedia/headlight/commons_headlight_2983638.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MATCH,wikimedia
train_external_image_headlight_2983638_partial_match_2,external_image_headlight_2983638,external_group_headlight_2983638,wikimedia_object_headlight_2983638,data/images/wikimedia/headlight/commons_headlight_2983638.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_2983638_mismatch_2,external_image_headlight_2983638,external_group_headlight_2983638,wikimedia_object_headlight_2983638,data/images/wikimedia/headlight/commons_headlight_2983638.jpg,lighting,headlight,oil_filter,"This component is the engine oil filter, with a replaceable canister or cartridge containing filtering media.",MISMATCH,wikimedia
train_external_image_headlight_4620767_match_1,external_image_headlight_4620767,external_group_headlight_4620767,wikimedia_object_headlight_4620767,data/images/wikimedia/headlight/commons_headlight_4620767.jpg,lighting,headlight,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MATCH,wikimedia
train_external_image_headlight_4620767_partial_match_1,external_image_headlight_4620767,external_group_headlight_4620767,wikimedia_object_headlight_4620767,data/images/wikimedia/headlight/commons_headlight_4620767.jpg,lighting,headlight,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_4620767_mismatch_1,external_image_headlight_4620767,external_group_headlight_4620767,wikimedia_object_headlight_4620767,data/images/wikimedia/headlight/commons_headlight_4620767.jpg,lighting,headlight,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",MISMATCH,wikimedia
train_external_image_headlight_4620767_match_2,external_image_headlight_4620767,external_group_headlight_4620767,wikimedia_object_headlight_4620767,data/images/wikimedia/headlight/commons_headlight_4620767.jpg,lighting,headlight,headlight,Road-vehicle replacement part: front headlight assembly; its job is to illuminate the road ahead and make the vehicle visible from the front.,MATCH,wikimedia
train_external_image_headlight_4620767_partial_match_2,external_image_headlight_4620767,external_group_headlight_4620767,wikimedia_object_headlight_4620767,data/images/wikimedia/headlight/commons_headlight_4620767.jpg,lighting,headlight,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",PARTIAL_MATCH,wikimedia
train_external_image_headlight_4620767_mismatch_2,external_image_headlight_4620767,external_group_headlight_4620767,wikimedia_object_headlight_4620767,data/images/wikimedia/headlight/commons_headlight_4620767.jpg,lighting,headlight,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MISMATCH,wikimedia
train_dataset_v2_oil_filter_001_match_1,dataset_v2_oil_filter_001,external_group_dataset_v2_oil_filter_001,dataset_v2_object_oil_filter_001,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_001.jpg,filtration,oil_filter,oil_filter,"Automotive component: engine oil filter, used in the engine lubrication and filtration system.",MATCH,dataset_v2
train_dataset_v2_oil_filter_001_partial_match_1,dataset_v2_oil_filter_001,external_group_dataset_v2_oil_filter_001,dataset_v2_object_oil_filter_001,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_001.jpg,filtration,oil_filter,air_filter,"Automotive component: engine air filter, used in the air-intake and filtration system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_001_mismatch_1,dataset_v2_oil_filter_001,external_group_dataset_v2_oil_filter_001,dataset_v2_object_oil_filter_001,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_001.jpg,filtration,oil_filter,starter,"Automotive component: automotive starter motor, used in the engine starting and electrical system.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_001_match_2,dataset_v2_oil_filter_001,external_group_dataset_v2_oil_filter_001,dataset_v2_object_oil_filter_001,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_001.jpg,filtration,oil_filter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",MATCH,dataset_v2
train_dataset_v2_oil_filter_001_partial_match_2,dataset_v2_oil_filter_001,external_group_dataset_v2_oil_filter_001,dataset_v2_object_oil_filter_001,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_001.jpg,filtration,oil_filter,air_filter,"Vehicle component identified as engine air filter, designed to remove dust and particles from the air entering the engine.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_001_mismatch_2,dataset_v2_oil_filter_001,external_group_dataset_v2_oil_filter_001,dataset_v2_object_oil_filter_001,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_001.jpg,filtration,oil_filter,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_002_match_1,dataset_v2_oil_filter_002,external_group_dataset_v2_oil_filter_002,dataset_v2_object_oil_filter_002,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_002.jpg,filtration,oil_filter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",MATCH,dataset_v2
train_dataset_v2_oil_filter_002_partial_match_1,dataset_v2_oil_filter_002,external_group_dataset_v2_oil_filter_002,dataset_v2_object_oil_filter_002,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_002.jpg,filtration,oil_filter,air_filter,"Vehicle component identified as engine air filter, designed to remove dust and particles from the air entering the engine.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_002_mismatch_1,dataset_v2_oil_filter_002,external_group_dataset_v2_oil_filter_002,dataset_v2_object_oil_filter_002,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_002.jpg,filtration,oil_filter,brake_pad,"Vehicle component identified as automotive brake pad, designed to press friction material against a brake disc to slow the vehicle.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_002_match_2,dataset_v2_oil_filter_002,external_group_dataset_v2_oil_filter_002,dataset_v2_object_oil_filter_002,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_002.jpg,filtration,oil_filter,oil_filter,"This component is the engine oil filter, with a replaceable canister or cartridge containing filtering media.",MATCH,dataset_v2
train_dataset_v2_oil_filter_002_partial_match_2,dataset_v2_oil_filter_002,external_group_dataset_v2_oil_filter_002,dataset_v2_object_oil_filter_002,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_002.jpg,filtration,oil_filter,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_002_mismatch_2,dataset_v2_oil_filter_002,external_group_dataset_v2_oil_filter_002,dataset_v2_object_oil_filter_002,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_002.jpg,filtration,oil_filter,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_003_match_1,dataset_v2_oil_filter_003,external_group_dataset_v2_oil_filter_003,dataset_v2_object_oil_filter_003,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_003.jpg,filtration,oil_filter,oil_filter,"This component is the engine oil filter, with a replaceable canister or cartridge containing filtering media.",MATCH,dataset_v2
train_dataset_v2_oil_filter_003_partial_match_1,dataset_v2_oil_filter_003,external_group_dataset_v2_oil_filter_003,dataset_v2_object_oil_filter_003,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_003.jpg,filtration,oil_filter,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_003_mismatch_1,dataset_v2_oil_filter_003,external_group_dataset_v2_oil_filter_003,dataset_v2_object_oil_filter_003,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_003.jpg,filtration,oil_filter,shock_absorber,"This component is the suspension shock absorber, with a telescopic hydraulic damper with a cylindrical body and piston rod.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_003_match_2,dataset_v2_oil_filter_003,external_group_dataset_v2_oil_filter_003,dataset_v2_object_oil_filter_003,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_003.jpg,filtration,oil_filter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MATCH,dataset_v2
train_dataset_v2_oil_filter_003_partial_match_2,dataset_v2_oil_filter_003,external_group_dataset_v2_oil_filter_003,dataset_v2_object_oil_filter_003,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_003.jpg,filtration,oil_filter,air_filter,Road-vehicle replacement part: engine air filter; its job is to remove dust and particles from the air entering the engine.,PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_003_mismatch_2,dataset_v2_oil_filter_003,external_group_dataset_v2_oil_filter_003,dataset_v2_object_oil_filter_003,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_003.jpg,filtration,oil_filter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MISMATCH,dataset_v2
train_dataset_v2_oil_filter_004_match_1,dataset_v2_oil_filter_004,external_group_dataset_v2_oil_filter_004,dataset_v2_object_oil_filter_004,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_004.jpg,filtration,oil_filter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MATCH,dataset_v2
train_dataset_v2_oil_filter_004_partial_match_1,dataset_v2_oil_filter_004,external_group_dataset_v2_oil_filter_004,dataset_v2_object_oil_filter_004,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_004.jpg,filtration,oil_filter,air_filter,Road-vehicle replacement part: engine air filter; its job is to remove dust and particles from the air entering the engine.,PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_004_mismatch_1,dataset_v2_oil_filter_004,external_group_dataset_v2_oil_filter_004,dataset_v2_object_oil_filter_004,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_004.jpg,filtration,oil_filter,taillight,"Road-vehicle replacement part: rear taillight assembly; its job is to show rear position, braking, and signalling information to other road users.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_004_match_2,dataset_v2_oil_filter_004,external_group_dataset_v2_oil_filter_004,dataset_v2_object_oil_filter_004,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_004.jpg,filtration,oil_filter,oil_filter,"Automotive component: engine oil filter, used in the engine lubrication and filtration system.",MATCH,dataset_v2
train_dataset_v2_oil_filter_004_partial_match_2,dataset_v2_oil_filter_004,external_group_dataset_v2_oil_filter_004,dataset_v2_object_oil_filter_004,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_004.jpg,filtration,oil_filter,air_filter,"Automotive component: engine air filter, used in the air-intake and filtration system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_004_mismatch_2,dataset_v2_oil_filter_004,external_group_dataset_v2_oil_filter_004,dataset_v2_object_oil_filter_004,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_004.jpg,filtration,oil_filter,brake_pad,"Automotive component: automotive brake pad, used in the disc-brake system.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_005_match_1,dataset_v2_oil_filter_005,external_group_dataset_v2_oil_filter_005,dataset_v2_object_oil_filter_005,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_005.jpg,filtration,oil_filter,oil_filter,"Automotive component: engine oil filter, used in the engine lubrication and filtration system.",MATCH,dataset_v2
train_dataset_v2_oil_filter_005_partial_match_1,dataset_v2_oil_filter_005,external_group_dataset_v2_oil_filter_005,dataset_v2_object_oil_filter_005,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_005.jpg,filtration,oil_filter,air_filter,"Automotive component: engine air filter, used in the air-intake and filtration system.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_005_mismatch_1,dataset_v2_oil_filter_005,external_group_dataset_v2_oil_filter_005,dataset_v2_object_oil_filter_005,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_005.jpg,filtration,oil_filter,brake_disc,"Automotive component: brake disc or rotor, used in the disc-brake system.",MISMATCH,dataset_v2
train_dataset_v2_oil_filter_005_match_2,dataset_v2_oil_filter_005,external_group_dataset_v2_oil_filter_005,dataset_v2_object_oil_filter_005,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_005.jpg,filtration,oil_filter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",MATCH,dataset_v2
train_dataset_v2_oil_filter_005_partial_match_2,dataset_v2_oil_filter_005,external_group_dataset_v2_oil_filter_005,dataset_v2_object_oil_filter_005,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_005.jpg,filtration,oil_filter,air_filter,"Vehicle component identified as engine air filter, designed to remove dust and particles from the air entering the engine.",PARTIAL_MATCH,dataset_v2
train_dataset_v2_oil_filter_005_mismatch_2,dataset_v2_oil_filter_005,external_group_dataset_v2_oil_filter_005,dataset_v2_object_oil_filter_005,data/images/dataset_v2/oil_filter/dataset_v2_oil_filter_005.jpg,filtration,oil_filter,shock_absorber,"Vehicle component identified as suspension shock absorber, designed to dampen spring movement and control wheel and body oscillation.",MISMATCH,dataset_v2
train_oil_filter_001_01_match_1,oil_filter_001_01,oil_filter_001,synthetic_family_oil_filter,data/images/generated/oil_filter_001_01.png,filtration,oil_filter,oil_filter,"Vehicle component identified as engine oil filter, designed to trap contaminants circulating in the engine lubricant.",MATCH,generated
train_oil_filter_001_01_partial_match_1,oil_filter_001_01,oil_filter_001,synthetic_family_oil_filter,data/images/generated/oil_filter_001_01.png,filtration,oil_filter,air_filter,"Vehicle component identified as engine air filter, designed to remove dust and particles from the air entering the engine.",PARTIAL_MATCH,generated
train_oil_filter_001_01_mismatch_1,oil_filter_001_01,oil_filter_001,synthetic_family_oil_filter,data/images/generated/oil_filter_001_01.png,filtration,oil_filter,coil_spring,"Vehicle component identified as suspension coil spring, designed to support vehicle weight and store energy as the wheel moves.",MISMATCH,generated
train_oil_filter_001_01_match_2,oil_filter_001_01,oil_filter_001,synthetic_family_oil_filter,data/images/generated/oil_filter_001_01.png,filtration,oil_filter,oil_filter,"This component is the engine oil filter, with a replaceable canister or cartridge containing filtering media.",MATCH,generated
train_oil_filter_001_01_partial_match_2,oil_filter_001_01,oil_filter_001,synthetic_family_oil_filter,data/images/generated/oil_filter_001_01.png,filtration,oil_filter,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",PARTIAL_MATCH,generated
train_oil_filter_001_01_mismatch_2,oil_filter_001_01,oil_filter_001,synthetic_family_oil_filter,data/images/generated/oil_filter_001_01.png,filtration,oil_filter,taillight,"This component is the rear taillight assembly, with a red or multi-colour lens assembly mounted at the rear of a vehicle.",MISMATCH,generated
train_oil_filter_002_01_match_1,oil_filter_002_01,oil_filter_002,synthetic_family_oil_filter,data/images/generated/oil_filter_002_01.png,filtration,oil_filter,oil_filter,"This component is the engine oil filter, with a replaceable canister or cartridge containing filtering media.",MATCH,generated
train_oil_filter_002_01_partial_match_1,oil_filter_002_01,oil_filter_002,synthetic_family_oil_filter,data/images/generated/oil_filter_002_01.png,filtration,oil_filter,air_filter,"This component is the engine air filter, with pleated filtering media inside a rigid frame or housing.",PARTIAL_MATCH,generated
train_oil_filter_002_01_mismatch_1,oil_filter_002_01,oil_filter_002,synthetic_family_oil_filter,data/images/generated/oil_filter_002_01.png,filtration,oil_filter,headlight,"This component is the front headlight assembly, with a shaped lens and reflector assembly for the front of a vehicle.",MISMATCH,generated
train_oil_filter_002_01_match_2,oil_filter_002_01,oil_filter_002,synthetic_family_oil_filter,data/images/generated/oil_filter_002_01.png,filtration,oil_filter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MATCH,generated
train_oil_filter_002_01_partial_match_2,oil_filter_002_01,oil_filter_002,synthetic_family_oil_filter,data/images/generated/oil_filter_002_01.png,filtration,oil_filter,air_filter,Road-vehicle replacement part: engine air filter; its job is to remove dust and particles from the air entering the engine.,PARTIAL_MATCH,generated
train_oil_filter_002_01_mismatch_2,oil_filter_002_01,oil_filter_002,synthetic_family_oil_filter,data/images/generated/oil_filter_002_01.png,filtration,oil_filter,brake_disc,Road-vehicle replacement part: brake disc or rotor; its job is to provide the rotating friction surface clamped by the brake pads.,MISMATCH,generated
train_oil_filter_003_01_match_1,oil_filter_003_01,oil_filter_003,synthetic_family_oil_filter,data/images/generated/oil_filter_003_01.png,filtration,oil_filter,oil_filter,Road-vehicle replacement part: engine oil filter; its job is to trap contaminants circulating in the engine lubricant.,MATCH,generated
train_oil_filter_003_01_partial_match_1,oil_filter_003_01,oil_filter_003,synthetic_family_oil_filter,data/images/generated/oil_filter_003_01.png,filtration,oil_filter,air_filter,Road-vehicle replacement part: engine air filter; its job is to remove dust and particles from the air entering the engine.,PARTIAL_MATCH,generated
train_oil_filter_003_01_mismatch_1,oil_filter_003_01,oil_filter_003,synthetic_family_oil_filter,data/images/generated/oil_filter_003_01.png,filtration,oil_filter,starter,Road-vehicle replacement part: automotive starter motor; its job is to turn the engine crankshaft during starting using battery power.,MISMATCH,generated
train_oil_filter_003_01_match_2,oil_filter_003_01,oil_filter_003,synthetic_family_oil_filter,data/images/generated/oil_filter_003_01.png,filtration,oil_filter,oil_filter,"Automotive component: engine oil filter, used in the engine lubrication and filtration system.",MATCH,generated
